"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"2019-05-29" "1" "1" "2" "4" "1" "1" "1" "1" "2" "1" "1" "1" "1" "2" "2" "1" "1" "2" "1" "1" "2" "2" "2" "2" "1" "2"
"2019-05-30" "1" "1" "2" "4" "1" "1" "1" "1" "2" "1" "1" "1" "1" "2" "1" "1" "1" "2" "1" "1" "2" "2" "2" "2" "1" "2"
"2019-05-31" "1" "1" "6" "4" "2" "1" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "2" "1" "2" "2" "2" "2"
"2019-06-03" "1" "1" "2" "4" "2" "2" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "2"
"2019-06-04" "1" "1" "2" "4" "2" "2" "1" "3" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "2" "1" "2" "2" "2" "2"
"2019-06-05" "1" "1" "2" "4" "2" "1" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "2" "1" "2" "2" "2" "2"
"2019-06-06" "1" "2" "6" "4" "1" "2" "1" "3" "1" "1" "2" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "2" "1" "1" "1" "1"
"2019-06-07" "1" "1" "2" "4" "2" "2" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "2"
"2019-06-10" "2" "2" "1" "4" "2" "2" "2" "2" "2" "2" "2" "2" "2" "1" "1" "2" "2" "1" "2" "2" "2" "1" "2" "1" "2" "1"
"2019-06-11" "1" "1" "1" "4" "2" "2" "2" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "1" "2" "2" "2" "1" "2" "1" "2" "1"
"2019-06-12" "1" "1" "2" "4" "2" "2" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "2"
"2019-06-13" "2" "1" "1" "4" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "1" "2" "1" "1" "2" "2" "1" "1" "2" "1" "2" "1"
"2019-06-14" "2" "2" "1" "4" "1" "2" "2" "2" "1" "1" "2" "2" "1" "1" "2" "2" "2" "2" "2" "2" "1" "2" "1" "1" "1" "1"
"2019-06-17" "2" "2" "1" "4" "1" "2" "2" "2" "1" "1" "2" "2" "2" "1" "2" "2" "2" "1" "2" "2" "2" "1" "1" "1" "2" "1"
