243	27/03/2017	1,521246	107,650853	109,2667	110,723747
244	24/03/2017	1,536447	107,192577	109,1873	110,279823
245	23/03/2017	1,543623	106,9898	108,7362	110,0708
246	22/03/2017	1,5405	107,309164	108,5303	110,398836
247	21/03/2017	1,544836	107,242112	108,854	110,329888
248	20/03/2017	1,543888	107,253247	108,786	110,344153
249	17/03/2017	1,545453	106,673015	108,7987	109,745785
250	16/03/2017	1,536385	106,673447	108,2094	109,748753
251	15/03/2017	1,537653	106,670779	108,2111	109,747821
252	14/03/2017	1,538521	106,745262	108,2093	109,824738
